run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0229,CRPR,cc,1,Vbat,step,24.2179793076236,123.611544168001,50,0.0,,,0.0,0.0,50,0.0,0.120569516208638,0.448746308403366,0.71188558472882,0.255892348040875,,0.0,0.738369605767692,15,0.0,0.0,OK
D0230,MPCC_D_F1,cc,1,Vdc,sine,115.567821179635,553.402100155894,50,314.821010405138,,,0.0,0.0,50,0.0,0.161752494936844,0.302621290017112,0.728530595030055,0.287176857290252,,0.0,0.0,20,0.0,0.0,OK
D0231,MPCC_D_F10,cc,1,Ibat,step,-2.26508801175487,13.7536017881393,50,0.0,,,0.0,0.0,50,0.0,0.185514421490588,0.315575242165923,0.728836173728854,0.265377658200252,,0.0,0.0,20,0.680106095477252,-18.5175601601591,OK
D0232,MPCC_P,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.0926144445264901,0.639145183638597,0.813085048036427,0.162117610208736,,0.0,0.908018897099328,15,0.747547171323664,11.6933083447592,OK
D0233,CRPR,cc,1,Iac,sine,19.2506703167632,132.303305910942,50,318.376687927265,,,0.0,0.0,50,0.0,0.0722635663498795,0.347349541595709,0.874935043865855,0.169781098165456,,0.0,0.978225253753583,20,0.0,0.0,OK
D0234,CRPR,cc,2,Vbat,step,13.4722792940083,114.352790294465,50,0.0,Ibat,ramp,-6.73944714454804,31.3725961044943,50,0.0,0.15482111214161,0.646571727678534,0.892543549451898,0.149323955177777,,0.0,0.0,20,0.0,0.0,OK
D0235,MPCC_D_R,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.143806910810291,0.635304372537274,0.881926843015155,0.174821727396913,Vdc,4.86038133541604,0.0,20,0.0,0.0,OK
D0236,CRPR,cc,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.177965256168368,0.688253829255076,0.857191688487572,0.170225557172919,,0.0,0.0,20,0.0,0.0,OK
D0237,MPCC_D_R,cv,0,,,0.0,0.0,50,0.0,,,0.0,0.0,50,0.0,0.196943381470596,0.532888834837638,0.854696090227238,0.132124033148583,,0.0,0.0,20,0.0,0.0,OK
D0238,CRPR,cc,1,Vdc,sine,102.270247409297,341.515409662375,50,47.7869670754474,,,0.0,0.0,50,0.0,0.194712059508644,0.325060633336676,0.886765254876135,0.287586528442172,,0.0,0.0,20,0.0,0.0,OK
D0239,MPCC_P,cv,1,Iac,step,12.0576139297148,80.5770340852851,50,0.0,,,0.0,0.0,50,0.0,0.12863042185137,0.513121157970867,0.84258175086596,0.21765898655069,,0.0,0.0,20,0.778833488005845,19.4037819630593,OK
D0240,MPCC_P,cc,1,Ibat,step,1.3699419159883,8.60284500652352,50,0.0,,,0.0,0.0,50,0.0,0.168918783577759,0.590694349460076,0.710978188713637,0.166396990768178,,0.0,0.0,20,0.0,0.0,OK
